Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean
Sunshine,4,h,970000.0,S,3020.0,1.0,4.0,615.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine,3,h,841000.0,S,3020.0,1.0,2.0,557.0,,1960.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine,3,h,710000.0,S,3020.0,1.0,0.0,483.0,93.84,1950.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine,3,h,840000.0,PI,3020.0,1.0,1.0,462.0,108.0,1930.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine,3,h,660000.0,S,3020.0,2.0,2.0,660.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine,3,h,692000.0,S,3020.0,1.0,1.0,485.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine North,3,h,830000.0,S,3020.0,1.0,2.0,608.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine North,3,h,600000.0,S,3020.0,1.0,2.0,465.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine North,3,h,718000.0,S,3020.0,1.0,2.0,551.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine North,4,h,775000.0,S,3020.0,1.0,2.0,665.0,147.0,1980.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine North,3,h,490000.0,PI,3020.0,1.0,1.0,546.0,145.0,1960.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,716000.0,S,3020.0,1.0,1.0,534.0,120.0,1975.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,511000.0,S,3020.0,2.0,2.0,519.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,4,h,515000.0,SP,3020.0,2.0,2.0,332.0,159.0,2006.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,530000.0,S,3020.0,1.0,1.0,573.0,119.0,1970.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,4,h,685000.0,S,3020.0,2.0,2.0,572.0,184.0,1967.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,700000.0,PI,3020.0,1.0,2.0,701.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,t,521000.0,S,3020.0,3.0,2.0,134.0,124.45,2008.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,571000.0,S,3020.0,1.0,1.0,757.0,100.0,1950.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,710000.0,SP,3020.0,1.0,4.0,990.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Surrey Hills,2,u,682000.0,S,3127.0,1.0,2.0,119.0,,,3127.0,86.41176470588235,68.0,444.5,1699.0
Surrey Hills,2,u,825000.0,S,3127.0,1.0,2.0,180.0,85.0,1970.0,3127.0,86.41176470588235,68.0,444.5,1699.0
Surrey Hills,3,h,1525000.0,S,3127.0,2.0,2.0,347.0,195.0,2013.0,3127.0,86.41176470588235,68.0,444.5,1699.0
Surrey Hills,2,h,1260000.0,SP,3127.0,1.0,0.0,269.0,124.0,1910.0,3127.0,86.41176470588235,68.0,444.5,1699.0
Surrey Hills,4,h,2360000.0,S,3127.0,2.0,2.0,764.0,265.0,1930.0,3127.0,86.41176470588235,68.0,444.5,1699.0
Surrey Hills,2,h,1250000.0,SP,3127.0,2.0,1.0,323.0,96.0,1980.0,3127.0,86.41176470588235,68.0,444.5,1699.0
Surrey Hills,4,h,1490000.0,S,3127.0,1.0,4.0,605.0,,,3127.0,86.41176470588235,68.0,444.5,1699.0
Surrey Hills,3,h,1652000.0,S,3127.0,2.0,2.0,368.0,150.0,,3127.0,86.41176470588235,68.0,444.5,1699.0
Templestowe Lower,3,t,940000.0,PI,3107.0,2.0,3.0,281.0,,2011.0,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,3,h,1503500.0,S,3107.0,1.0,1.0,907.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,3,t,950000.0,VB,3107.0,2.0,2.0,306.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,3,h,1370000.0,S,3107.0,1.0,2.0,743.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,4,h,1181000.0,SP,3107.0,2.0,2.0,805.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,3,h,1385000.0,S,3107.0,1.0,2.0,745.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,3,h,1180000.0,S,3107.0,1.0,3.0,655.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,4,h,1302000.0,S,3107.0,2.0,2.0,650.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Templestowe Lower,5,h,1775000.0,S,3107.0,4.0,2.0,501.0,,,3107.0,228.26315789473685,19.0,350.0,1400.0
Thornbury,3,h,1750000.0,S,3071.0,1.0,3.0,712.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1345000.0,S,3071.0,2.0,4.0,584.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1080000.0,S,3071.0,1.0,1.0,408.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1195000.0,S,3071.0,1.0,2.0,463.0,131.0,1930.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,u,716000.0,S,3071.0,1.0,1.0,484.39035916824196,87.0,1995.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,t,865000.0,S,3071.0,2.0,2.0,194.0,,2000.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,u,462000.0,S,3071.0,1.0,1.0,484.39035916824196,,1970.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1100000.0,PI,3071.0,2.0,1.0,359.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,4,h,1635000.0,S,3071.0,2.0,2.0,464.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,t,998000.0,SP,3071.0,2.0,1.0,484.39035916824196,166.0,2001.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,u,600000.0,S,3071.0,1.0,1.0,484.39035916824196,59.0,1960.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1346000.0,S,3071.0,2.0,2.0,349.0,130.0,1918.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1130000.0,S,3071.0,1.0,1.0,381.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1275000.0,PI,3071.0,1.0,2.0,517.0,115.0,1950.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,h,1200000.0,S,3071.0,1.0,1.0,447.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,h,915000.0,S,3071.0,1.0,1.0,502.0,,,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,1,u,300000.0,SP,3071.0,1.0,1.0,948.0,,1970.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,3,u,880000.0,SP,3071.0,1.0,2.0,242.0,117.0,1995.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,t,960000.0,S,3071.0,2.0,2.0,158.0,133.0,2007.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,h,1260000.0,S,3071.0,1.0,0.0,317.0,96.0,1910.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,h,1100000.0,SP,3071.0,1.0,1.0,330.0,132.0,1930.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Viewbank,3,h,810000.0,VB,3084.0,1.0,1.0,667.0,,,3084.0,127.20833333333333,72.0,1128.75,2298.0
Viewbank,4,h,1140000.0,S,3084.0,2.0,4.0,863.0,,,3084.0,127.20833333333333,72.0,1128.75,2298.0
Viewbank,4,h,1003000.0,S,3084.0,2.0,2.0,619.0,,,3084.0,127.20833333333333,72.0,1128.75,2298.0
Viewbank,4,h,1155000.0,PI,3084.0,2.0,3.0,780.0,217.0,1950.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Watsonia,3,h,880000.0,S,3087.0,1.0,4.0,555.0,,,3087.0,77.0,3.0,,
Watsonia,5,h,826000.0,S,3087.0,1.0,2.0,545.0,132.0,1970.0,3087.0,77.0,3.0,,
Watsonia,4,h,952000.0,S,3087.0,2.0,2.0,729.0,,,3087.0,77.0,3.0,,
Watsonia,3,h,677500.0,S,3087.0,1.0,2.0,245.0,,,3087.0,77.0,3.0,,
Watsonia,4,h,761000.0,S,3087.0,1.0,2.0,696.0,123.0,1956.0,3087.0,77.0,3.0,,
Watsonia,3,h,715000.0,SP,3087.0,1.0,2.0,312.0,,,3087.0,77.0,3.0,,
Watsonia,4,h,932500.0,S,3087.0,2.0,2.0,585.0,180.0,1950.0,3087.0,77.0,3.0,,
Watsonia,3,h,895000.0,S,3087.0,1.0,2.0,775.0,,,3087.0,77.0,3.0,,
West Footscray,4,h,1435000.0,S,3012.0,2.0,2.0,523.0,244.0,1915.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,2,h,470000.0,SP,3012.0,1.0,1.0,484.39035916824196,77.0,1975.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,2,h,502000.0,S,3012.0,1.0,1.0,2701.0,79.0,2011.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,u,580000.0,SP,3012.0,1.0,0.0,183.0,104.0,1930.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,1,u,375000.0,S,3012.0,1.0,1.0,60.0,,1982.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,2,h,650000.0,VB,3012.0,1.0,1.0,452.0,,1950.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,t,815000.0,S,3012.0,1.0,2.0,203.0,3.0,,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,4,h,970000.0,PI,3012.0,1.0,2.0,528.0,143.0,1940.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,4,h,1325000.0,S,3012.0,2.0,4.0,525.0,188.0,1930.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,h,890000.0,S,3012.0,1.0,3.0,334.0,,,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,h,900000.0,S,3012.0,1.0,0.0,218.0,,,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,2,u,266000.0,S,3012.0,1.0,1.0,1059.0,65.0,1970.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,h,830000.0,PI,3012.0,1.0,0.0,370.0,,,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,2,h,888000.0,PI,3012.0,1.0,2.0,401.0,113.81,1945.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,h,1040000.0,S,3012.0,1.0,1.0,330.0,,,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,2,u,490000.0,S,3012.0,1.0,1.0,117.0,,,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,h,935000.0,S,3012.0,1.0,2.0,325.0,102.0,1925.0,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,3,h,975000.0,S,3012.0,1.0,0.0,318.0,,,3012.0,112.63157894736842,76.0,518.0,2335.0
West Footscray,1,u,185000.0,PI,3012.0,1.0,1.0,484.39035916824196,,,3012.0,112.63157894736842,76.0,518.0,2335.0
Williamstown,4,h,2165000.0,SP,3016.0,2.0,2.0,450.0,190.0,1910.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,3,h,1245000.0,S,3016.0,2.0,2.0,292.0,117.0,1980.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,4,h,2075000.0,SP,3016.0,3.0,2.0,324.0,229.0,2009.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,2,u,543000.0,S,3016.0,1.0,1.0,484.39035916824196,78.0,1974.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,3,h,1290000.0,S,3016.0,1.0,0.0,273.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,2,h,1000000.0,S,3016.0,1.0,2.0,447.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,5,h,2040000.0,S,3016.0,3.0,2.0,531.0,288.0,1997.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,4,h,1412000.0,SP,3016.0,2.0,4.0,551.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,2,u,465000.0,S,3016.0,1.0,1.0,484.39035916824196,78.0,1970.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,2,h,855000.0,S,3016.0,1.0,1.0,160.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,2,u,550000.0,SP,3016.0,1.0,2.0,484.39035916824196,65.0,1990.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,2,u,490000.0,S,3016.0,1.0,1.0,484.39035916824196,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,4,h,1200000.0,SP,3016.0,3.0,2.0,183.0,191.0,2006.0,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,3,h,1330000.0,S,3016.0,2.0,2.0,184.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,4,h,1500000.0,VB,3016.0,3.0,2.0,450.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,4,h,1630000.0,S,3016.0,2.0,2.0,260.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Yarraville,3,h,935000.0,S,3013.0,1.0,0.0,212.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,990000.0,S,3013.0,1.0,2.0,340.0,119.0,1940.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,h,950000.0,SP,3013.0,1.0,0.0,94.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,h,1196000.0,S,3013.0,1.0,2.0,451.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,h,470000.0,S,3013.0,1.0,1.0,79.0,,1965.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,1131500.0,SP,3013.0,1.0,1.0,248.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,935000.0,S,3013.0,1.0,0.0,198.0,98.0,1970.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,892000.0,S,3013.0,1.0,2.0,449.0,106.76,1940.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,4,h,985500.0,S,3013.0,1.0,5.0,445.0,139.0,1977.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,u,650000.0,SP,3013.0,2.0,2.0,484.39035916824196,92.0,1985.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,t,1070000.0,S,3013.0,2.0,2.0,257.0,,2012.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,u,397000.0,S,3013.0,1.0,1.0,484.39035916824196,68.0,1975.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,h,1035000.0,S,3013.0,1.0,3.0,469.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,1370000.0,S,3013.0,2.0,2.0,389.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,h,650000.0,PI,3013.0,1.0,2.0,304.0,81.0,1960.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,h,820000.0,PI,3013.0,1.0,0.0,211.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,750000.0,PI,3013.0,2.0,1.0,390.0,126.0,1980.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,u,497600.0,SP,3013.0,1.0,1.0,484.39035916824196,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,970000.0,S,3013.0,2.0,0.0,354.0,135.0,1930.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,2,h,1256000.0,S,3013.0,1.0,3.0,531.0,111.0,1940.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,t,1120000.0,S,3013.0,2.0,0.0,152.0,170.0,2012.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,1425000.0,PI,3013.0,3.0,2.0,305.0,220.0,2007.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,872500.0,SP,3013.0,1.0,2.0,189.0,85.0,1920.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,4,h,1455000.0,S,3013.0,1.0,1.0,328.0,140.0,1920.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,1,u,331000.0,S,3013.0,1.0,1.0,484.39035916824196,54.0,1970.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Yarraville,3,h,950000.0,S,3013.0,2.0,2.0,287.0,210.68,2002.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Abbotsford,2,u,870000.0,S,3067.0,2.0,1.0,484.39035916824196,86.0,2013.0,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516
Abbotsford,2,h,1242000.0,S,3067.0,1.0,1.0,249.0,98.0,1940.0,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516
Airport West,3,h,872500.0,S,3042.0,1.0,1.0,594.0,,1950.0,3042.0,81.57142857142857,35.0,568.2,1800.75
Airport West,3,h,720000.0,S,3042.0,2.0,2.0,305.0,136.0,2008.0,3042.0,81.57142857142857,35.0,568.2,1800.75
Airport West,3,h,985000.0,S,3042.0,1.0,1.0,841.0,,,3042.0,81.57142857142857,35.0,568.2,1800.75
Airport West,3,h,510000.0,VB,3042.0,1.0,1.0,488.0,217.0,1960.0,3042.0,81.57142857142857,35.0,568.2,1800.75
Airport West,2,u,480000.0,VB,3042.0,1.0,1.0,128.0,92.0,2009.0,3042.0,81.57142857142857,35.0,568.2,1800.75
Albion,3,h,800000.0,S,3020.0,2.0,5.0,689.0,128.0,1951.0,3020.0,69.55555555555556,45.0,160.0,600.0
Albion,2,u,420000.0,S,3020.0,1.0,1.0,192.0,88.0,1970.0,3020.0,69.55555555555556,45.0,160.0,600.0
Albion,3,h,700000.0,S,3020.0,1.0,2.0,697.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Albion,3,u,580000.0,PI,3020.0,2.0,2.0,250.0,129.0,2013.0,3020.0,69.55555555555556,45.0,160.0,600.0
Albion,1,u,200000.0,VB,3020.0,1.0,1.0,1175.0,35.0,1970.0,3020.0,69.55555555555556,45.0,160.0,600.0
Albion,3,h,621000.0,S,3020.0,1.0,3.0,547.0,140.0,,3020.0,69.55555555555556,45.0,160.0,600.0
Albion,3,u,600000.0,SA,3020.0,1.0,1.0,181.0,129.0,2000.0,3020.0,69.55555555555556,45.0,160.0,600.0
Altona,3,h,840000.0,SP,3018.0,1.0,2.0,577.0,,,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona,5,h,1480000.0,SP,3018.0,3.0,4.0,725.0,201.0,1980.0,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona,2,t,600000.0,SP,3018.0,1.0,2.0,190.0,,,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona,2,t,597500.0,S,3018.0,1.0,2.0,178.0,,2009.0,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona,3,h,1165000.0,S,3018.0,1.0,2.0,700.0,,,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona,4,h,1295000.0,S,3018.0,1.0,2.0,725.0,,,3018.0,85.62162162162163,37.0,732.5,1550.5
Ashburton,2,h,1450000.0,S,3147.0,1.0,1.0,627.0,,,3147.0,82.75862068965517,29.0,520.0,
Ashburton,2,u,925000.0,S,3147.0,1.0,2.0,257.0,,,3147.0,82.75862068965517,29.0,520.0,
Ashburton,4,h,2220000.0,S,3147.0,3.0,2.0,480.0,244.0,2016.0,3147.0,82.75862068965517,29.0,520.0,
Ashburton,3,h,1912500.0,S,3147.0,2.0,2.0,869.0,,,3147.0,82.75862068965517,29.0,520.0,
Ashburton,4,h,2085000.0,PI,3147.0,2.0,2.0,705.0,,,3147.0,82.75862068965517,29.0,520.0,
Balwyn,3,h,1380000.0,S,3103.0,2.0,1.0,548.0,,,3103.0,105.26315789473684,57.0,606.75,2111.25
Balwyn,2,u,825000.0,PI,3103.0,2.0,2.0,288.0,,,3103.0,105.26315789473684,57.0,606.75,2111.25
Balwyn,3,h,1670000.0,PI,3103.0,1.0,1.0,534.0,,,3103.0,105.26315789473684,57.0,606.75,2111.25
Balwyn,3,t,1680000.0,S,3103.0,3.0,1.0,329.0,178.0,2005.0,3103.0,105.26315789473684,57.0,606.75,2111.25
Brooklyn,2,h,1005000.0,S,3012.0,1.0,2.0,780.0,156.0,1950.0,3012.0,112.63157894736842,76.0,518.0,2335.0
Carlton,3,u,1520000.0,S,3053.0,2.0,2.0,214.0,,1993.0,3053.0,111.76765799256506,538.0,923.5102040816327,3205.315789473684
Carlton,2,u,995000.0,S,3053.0,2.0,1.0,484.39035916824196,110.0,2000.0,3053.0,111.76765799256506,538.0,923.5102040816327,3205.315789473684
Carlton,1,u,490000.0,S,3053.0,1.0,1.0,484.39035916824196,51.0,2009.0,3053.0,111.76765799256506,538.0,923.5102040816327,3205.315789473684
Carlton,2,u,500000.0,VB,3053.0,1.0,1.0,4076.0,,,3053.0,111.76765799256506,538.0,923.5102040816327,3205.315789473684
Eaglemont,4,h,1750000.0,VB,3084.0,2.0,2.0,707.0,217.0,1956.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,5,h,2710000.0,PI,3084.0,3.0,2.0,1001.0,,1930.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
East Melbourne,1,u,503000.0,S,3002.0,1.0,1.0,484.39035916824196,,,3002.0,200.9796954314721,197.0,956.3793103448276,3712.714285714286
East Melbourne,2,u,810000.0,S,3002.0,1.0,1.0,944.0,,,3002.0,200.9796954314721,197.0,956.3793103448276,3712.714285714286
Elsternwick,1,u,385000.0,S,3185.0,1.0,1.0,1851.0,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,t,850000.0,VB,3185.0,2.0,2.0,114.0,145.0,1995.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,740000.0,SP,3185.0,1.0,1.0,484.39035916824196,97.0,1960.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1940000.0,S,3185.0,2.0,2.0,439.0,,1912.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,595000.0,S,3185.0,1.0,1.0,484.39035916824196,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,632500.0,S,3185.0,1.0,1.0,484.39035916824196,76.0,1968.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elwood,2,u,687000.0,SP,3184.0,1.0,1.0,1912.0,,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,1260000.0,S,3184.0,2.0,2.0,626.0,125.0,2008.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,695000.0,S,3184.0,1.0,1.0,845.0,,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,u,950000.0,S,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,360000.0,S,3184.0,1.0,0.0,484.39035916824196,39.5,1959.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1875000.0,VB,3184.0,2.0,2.0,270.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,642000.0,S,3184.0,1.0,0.0,484.39035916824196,,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,5,h,2275000.0,S,3184.0,2.0,1.0,399.0,,1910.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,800000.0,SP,3184.0,2.0,2.0,484.39035916824196,92.0,2001.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,500000.0,SA,3184.0,1.0,1.0,484.39035916824196,76.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,490000.0,VB,3184.0,1.0,1.0,484.39035916824196,53.0,2002.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Essendon North,4,h,1291000.0,S,3041.0,2.0,2.0,521.0,157.0,1945.0,3041.0,106.125,8.0,350.0,1500.0
Essendon North,2,t,810000.0,S,3041.0,2.0,1.0,175.0,,,3041.0,106.125,8.0,350.0,1500.0
Essendon North,2,u,415500.0,S,3041.0,1.0,1.0,82.0,,1970.0,3041.0,106.125,8.0,350.0,1500.0
Fitzroy,2,t,1100000.0,VB,3065.0,2.0,1.0,81.0,136.0,1990.0,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65
Fitzroy,2,t,1350000.0,S,3065.0,1.0,2.0,6261.0,117.0,1999.0,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65
Fitzroy,2,u,600000.0,VB,3065.0,1.0,1.0,2122.0,,,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65
Fitzroy,3,h,2725000.0,S,3065.0,2.0,1.0,484.39035916824196,,,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65
Fitzroy,2,t,1050000.0,S,3065.0,1.0,1.0,87.0,,2000.0,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65
Fitzroy,3,h,1326000.0,S,3065.0,2.0,2.0,718.0,,2006.0,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65
Fitzroy,2,u,681500.0,SP,3065.0,1.0,1.0,484.39035916824196,,,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65
Gowanbrae,3,h,680000.0,S,3043.0,2.0,1.0,277.0,168.0,2010.0,3043.0,114.82758620689656,29.0,700.0,1502.0
Gowanbrae,3,h,741000.0,S,3043.0,2.0,2.0,585.0,,,3043.0,114.82758620689656,29.0,700.0,1502.0
Gowanbrae,4,h,990000.0,S,3043.0,2.0,2.0,702.0,170.0,2003.0,3043.0,114.82758620689656,29.0,700.0,1502.0
Gowanbrae,4,h,970000.0,S,3043.0,2.0,3.0,737.0,265.0,2010.0,3043.0,114.82758620689656,29.0,700.0,1502.0
Jacana,3,h,485000.0,SP,3047.0,1.0,2.0,630.0,105.23,1970.0,3047.0,63.857142857142854,21.0,475.0,
Jacana,4,h,618000.0,S,3047.0,1.0,2.0,604.0,,,3047.0,63.857142857142854,21.0,475.0,
Keilor Park,3,u,616000.0,S,3042.0,1.0,2.0,431.0,,,3042.0,81.57142857142857,35.0,568.2,1800.75
